vintage,state,fips,county,max_recdate,totalcount
202004,PA,42129,Westmoreland County,20200401,135494
202004,PA,42131,Wyoming County,20191112,14912
202004,PA,42091,Montgomery County,20200207,623606
202004,PA,42067,Juniata County,20200309,2563
202004,PA,42111,Somerset County,20200312,35974
202004,PA,42039,Crawford County,20200317,10427
202004,PA,42133,York County,20200325,342311
202004,PA,42127,Wayne County,20200228,44553
202004,PA,42117,Tioga County,20200310,27168
202004,PA,42045,Delaware County,20200316,424045
202004,PA,42001,Adams County,20200219,66702
202004,PA,42017,Bucks County,20200306,522653
202004,PA,42083,McKean County,20200312,4746
202004,PA,42007,Beaver County,20200326,141101
202004,RI,44001,Bristol County,20200327,14188
202004,RI,44005,Newport County,20200331,43718
202004,SC,45023,Chester County,20200107,18709
202004,SC,45027,Clarendon County,20200224,25939
202004,SC,45077,Pickens County,20200313,189075
202004,SC,45041,Florence County,20200330,79724
202004,SC,45047,Greenwood County,20200220,80213
202004,SC,45057,Lancaster County,20200319,61664
202004,SC,45053,Jasper County,20200311,30310
202004,SC,45037,Edgefield County,20200320,15276
202004,SC,45059,Laurens County,20200409,22703
202004,SC,45033,Dillon County,20200203,14656
202004,SC,45011,Barnwell County,20200317,10373
202004,SD,46051,Grant County,20191002,1
202004,SD,46077,Kingsbury County,20130808,2421
202004,SD,46021,Campbell County,20171222,41
202004,SD,46039,Deuel County,20181204,923
202004,SD,46011,Brookings County,20191126,1
202004,SD,46035,Davison County,20191024,15034
202004,SD,46037,Day County,20090701,2
202004,SD,46115,Spink County,20180522,1907
202004,TN,47067,Hancock County,20200204,803
202004,TN,47131,Obion County,20200220,15721
202004,TN,47189,Wilson County,20200311,88533
202004,TN,47173,Union County,20200320,12928
202004,TN,47089,Jefferson County,20200326,38176
202004,TN,47029,Cocke County,20200409,20624
202004,TN,47075,Haywood County,20200214,7048
202004,TN,47117,Marshall County,20200227,18695
202004,TN,47133,Overton County,20200305,9082
202004,TN,47137,Pickett County,20200319,3940
202004,MT,30009,Carbon County,20190731,10123
202004,MT,30057,Madison County,20200309,8791
202004,MT,30033,Garfield County,20180614,307
202004,MT,30087,Rosebud County,20190823,2455
202004,MT,30085,Roosevelt County,20200311,1514
202004,MT,30049,Lewis and Clark County,20200410,52862
202004,NC,37095,Hyde County,20200302,1009
202004,NC,37061,Duplin County,20200305,28705
202004,NC,37169,Stokes County,20200312,29462
202004,NC,37157,Rockingham County,20200318,75752
202004,NC,37021,Buncombe County,20200325,228405
202004,NC,37007,Anson County,20200406,5091
202004,NC,37029,Camden County,20200312,3671
202004,NC,37141,Pender County,20200319,29434
202004,NC,37071,Gaston County,20200326,166922
202004,NC,37067,Forsyth County,20200402,315644
202004,NC,37193,Wilkes County,20200131,8909
202004,NC,37031,Carteret County,20200302,43963
202004,NC,37053,Currituck County,20200303,30309
202004,NC,37107,Lenoir County,20200306,5952
202004,NC,37175,Transylvania County,20200311,22003
202004,NC,37153,Richmond County,20200317,13996
202004,NC,37179,Union County,20200402,176548
202004,NC,37197,Yadkin County,20200303,6447
202004,NC,37083,Halifax County,20200312,17718
202004,NC,37047,Columbus County,20200316,21610
202004,NC,37063,Durham County,20200318,216359
202004,NC,37181,Vance County,20200327,27668
202004,NC,37035,Catawba County,20200407,128558
202004,NC,37133,Onslow County,20200409,148632
202004,ND,38027,Eddy County,20180604,10
202004,ND,38019,Cavalier County,20190520,755
202004,ND,38097,Traill County,20200113,2309
202004,ND,38037,Grant County,20160427,5
202004,ND,38007,Billings County,20191113,128
202004,ND,38059,Morton County,20200316,13679
202004,ND,38021,Dickey County,20170207,3
202004,ND,38105,Williams County,20200309,11697
202004,ND,38023,Divide County,20181214,354
202004,ND,38033,Golden Valley County,20190923,129
202004,ND,38069,Pierce County,20191220,153
202004,NE,31065,Furnas County,20180731,1397
202004,NE,31183,Wheeler County,20181214,15
202004,NE,31181,Webster County,20200115,1990
202004,NE,31153,Sarpy County,20200309,106735
202004,NE,31105,Kimball County,20180801,2068
202004,NE,31073,Gosper County,20180814,1407
202004,NE,31013,Box Butte County,20181228,6840
202004,NE,31015,Boyd County,20191010,584
202004,NE,31141,Platte County,20200302,18303
202004,NE,31145,Red Willow County,20200310,5553
202004,NE,31103,Keya Paha County,20170804,291
202004,NE,31087,Hitchcock County,20180614,1700
202004,NE,31069,Garden County,20190925,1744
202004,NE,31047,Dawson County,20191227,9701
202004,NE,31081,Hamilton County,20200203,5296
202004,NE,31063,Frontier County,20200305,1217
202004,NE,31009,Blaine County,20161024,4
202004,NE,31113,Logan County,20180730,29
202004,NE,31125,Nance County,20180810,939
202004,NE,31089,Holt County,20181115,4424
202004,NE,31111,Lincoln County,20200228,13674
202004,NE,31139,Pierce County,20200305,4107
202004,NH,33017,Strafford County,20200316,49603
202004,NH,33019,Sullivan County,20200316,15377
202004,NH,33011,Hillsborough County,20200330,184629
202004,NH,33005,Cheshire County,20200303,31537
202004,NJ,34031,Passaic County,20200309,232319
202004,NJ,34029,Ocean County,20200317,628350
202004,NJ,34023,Middlesex County,20200326,513505
202004,NJ,34037,Sussex County,20200302,129927
202004,NM,35047,San Miguel County,20170000,5657
202004,NM,35039,Rio Arriba County,20191213,1119
202004,NM,35049,Santa Fe County,20200306,82949
202004,NM,35001,Bernalillo County,20200224,409010
202004,NM,35015,Eddy County,20200312,25066
202004,NM,35017,Grant County,20181120,10195
202004,NM,35043,Sandoval County,20200214,81279
202004,NV,32031,Washoe County,20200402,461685
202004,NV,32023,Nye County,20200313,82274
202004,NV,32005,Douglas County,20200320,41487
202004,NV,32017,Lincoln County,20200211,2191
202004,NY,36053,Madison County,20200306,32936
202004,NY,36035,Fulton County,20200310,28525
202004,NY,36111,Ulster County,20200312,109583
202004,NY,36039,Greene County,20191224,28204
202004,NY,36091,Saratoga County,20200306,116236
202004,NY,36011,Cayuga County,20200313,41588
202004,NY,36031,Essex County,20200327,21779
202004,NY,36109,Tompkins County,20200302,34029
202004,NY,36025,Delaware County,20200316,20472
202004,NY,36049,Lewis County,20200319,14547
202004,NY,36081,Queens County,20200410,710869
202004,NY,36123,Yates County,20191230,14804
202004,NY,36075,Oswego County,20200306,53190
202004,NY,36003,Allegany County,20200316,20455
202004,NY,36047,Kings County,20200409,825964
202004,TN,47087,Jackson County,20200320,9064
202004,TN,47035,Cumberland County,20200325,71940
202004,TN,47019,Carter County,20200403,27651
202004,TN,47177,Warren County,20200409,30068
202004,TN,47169,Trousdale County,20200206,3980
202004,TN,47041,DeKalb County,20200309,11016
202004,TN,47009,Blount County,20200320,81208
202004,TN,47103,Lincoln County,20200325,21277
202004,TN,47025,Claiborne County,20200409,21308
202004,TN,47079,Henry County,20200214,25742
202004,TN,47129,Morgan County,20200311,8128
202004,TN,47073,Hawkins County,20200319,32381
202004,TN,47011,Bradley County,20200324,70164
202004,TN,47145,Roane County,20200326,38199
202004,TN,47013,Campbell County,20200403,23358
202004,TX,48421,Sherman County,20170623,105
202004,TX,48119,Delta County,20180821,3211
202004,TX,48495,Winkler County,20190920,1606
202004,TX,48293,Limestone County,20191120,3684
202004,TX,48505,Zapata County,20191211,3195
202004,TX,48365,Panola County,20191227,13656
202004,TX,48297,Live Oak County,20200213,3121
202004,TX,48309,McLennan County,20200303,169821
202004,TX,48059,Callahan County,20200309,3736
202004,TX,48147,Fannin County,20200311,23651
202004,TX,48027,Bell County,20200316,249727
202004,TX,48071,Chambers County,20200323,21338
202004,TX,48489,Willacy County,20200330,2383
202004,TX,48039,Brazoria County,20200406,231078
202004,TX,48445,Terry County,20180531,7543
202004,TX,48351,Newton County,20190723,3695
202004,TX,48117,Deaf Smith County,20190801,6100
202004,TX,48455,Trinity County,20190827,4506
202004,TX,48129,Donley County,20191108,1072
202004,TX,48387,Red River County,20191202,2866
202004,TX,48335,Mitchell County,20191226,2536
202004,TX,48481,Wharton County,20191231,5018
202004,TX,48149,Fayette County,20200211,15420
202004,TX,48231,Hunt County,20200309,65043
202004,TX,48031,Blanco County,20200312,7122
202004,TX,48185,Grimes County,20200319,11688
202004,TX,48055,Caldwell County,20200330,21754
202004,TX,48029,Bexar County,20200407,1180824
202004,TX,48491,Williamson County,20200407,429578
202004,TX,48319,Mason County,20161219,3
202004,TX,48437,Swisher County,20171017,3726
202004,TX,48205,Hartley County,20180724,2513
202004,TX,48229,Hudspeth County,20190521,71
202004,TX,48359,Oldham County,20190716,4
202004,TX,48283,La Salle County,20190816,1661
202004,TX,48023,Baylor County,20190829,135
202004,TX,48235,Irion County,20191209,223
202004,TX,48287,Lee County,20191227,11310
202004,TX,48401,Rusk County,20191231,32799
202004,TX,48007,Aransas County,20200210,19937
202004,TX,48065,Carson County,20200303,5635
202004,TX,48133,Eastland County,20200311,7309
202004,TX,48257,Kaufman County,20200318,94364
202004,TX,48397,Rockwall County,20200330,81626
202004,TX,48251,Johnson County,20200407,138705
202004,TX,48011,Armstrong County,20130807,267
202004,TX,48443,Terrell County,20170518,272
202004,TX,48109,Culberson County,20190521,50
202004,TX,48207,Haskell County,20190730,3882
202004,TX,48501,Yoakum County,20190927,2185
202004,TX,48169,Garza County,20191212,2581
202004,TX,48225,Houston County,20191230,3444
202004,TX,48503,Young County,20191231,14900
202004,TX,48175,Goliad County,20200219,644
202004,TX,48049,Brown County,20200228,35617
202004,TX,48181,Grayson County,20200306,121361
202004,TX,48449,Titus County,20200310,14660
202004,TX,48499,Wood County,20200316,32363
202004,TX,48013,Atascosa County,20200320,13279
202004,TX,48441,Taylor County,20200324,102468
202004,TX,48091,Comal County,20200406,164568
202004,UT,49011,Davis County,20200313,260967
202004,UT,49001,Beaver County,20190715,1050
202004,UT,49007,Carbon County,20200406,5162
202004,UT,49045,Tooele County,20200310,43332
202004,UT,49047,Uintah County,20200327,13809
202004,UT,49053,Washington County,20200310,153922
202004,VA,51051,Dickenson County,20130613,7
202004,VA,51097,King and Queen County,20190830,587
202004,VA,51093,Isle of Wight County,20200110,21317
202004,VA,51033,Caroline County,20200221,22837
202004,VA,51083,Halifax County,20200311,20496
202004,VA,51790,Staunton city,20200317,6507
202004,VA,51073,Gloucester County,20200323,25528
202004,VA,51630,Fredericksburg city,20200401,26247
202004,VA,51037,Charlotte County,20190208,8
202004,VA,51193,Westmoreland County,20200218,12914
202004,VA,51003,Albemarle County,20200302,62827
202004,VA,51620,Franklin city,20200311,3532
202004,VA,51191,Washington County,20200320,8498
202004,VA,51720,Norton city,20200324,1811
202004,VA,51099,King George County,20200331,12487
202004,OH,39021,Champaign County,20191231,29361
202004,OH,39105,Meigs County,20200220,11161
202004,OH,39067,Harrison County,20200310,7849
202004,OH,39129,Pickaway County,20200312,48934
202004,OH,39139,Richland County,20200317,85974
202004,OH,39111,Monroe County,20191230,7846
202004,OH,39173,Wood County,20200303,108656
202004,OH,39023,Clark County,20200311,100705
202004,OH,39103,Medina County,20200318,178996
202004,OH,39011,Auglaize County,20200408,28059
202004,OH,39079,Jackson County,20200108,27740
202004,OH,39077,Huron County,20200228,31368
202004,OH,39101,Marion County,20200309,33449
202004,OH,39161,Van Wert County,20200316,13213
202004,OH,39027,Clinton County,20200324,37763
202004,OH,39025,Clermont County,20200409,229572
202004,OH,39005,Ashland County,20200129,44291
202004,OH,39075,Holmes County,20200227,17071
202004,OH,39039,Defiance County,20200310,29972
202004,OH,39089,Licking County,20200316,190183
202004,OH,39153,Summit County,20200320,670680
202004,OH,39085,Lake County,20200325,311230
202004,OK,40057,Harmon County,20191010,1848
202004,OK,40051,Grady County,20200310,31656
202004,OK,40083,Logan County,20200313,34200
202004,OK,40035,Craig County,20190730,2603
202004,OK,40043,Dewey County,20190904,2154
202004,OK,40011,Blaine County,20200218,5065
202004,OK,40049,Garvin County,20200310,10869
202004,OK,40103,Noble County,20200316,7289
202004,OK,40075,Kiowa County,20191107,5630
202004,OK,40077,Latimer County,20200114,3176
202004,OK,40027,Cleveland County,20200309,216924
202004,OK,40133,Seminole County,20200309,7037
202004,OK,40041,Delaware County,20200317,30720
202004,OK,40059,Harper County,20190722,1596
202004,OK,40079,Le Flore County,20200106,20229
202004,OK,40119,Payne County,20200302,50352
202004,OK,40071,Kay County,20200312,32122
202004,OK,40123,Pontotoc County,20200317,17789
202004,OR,41063,Wallowa County,20181120,4397
202004,OR,41013,Crook County,20200324,31399
202004,OR,41025,Harney County,20191126,3943
202004,OR,41029,Jackson County,20200324,254317
202004,OR,41071,Yamhill County,20200331,92227
202004,OR,41045,Malheur County,20191231,12833
202004,OR,41033,Josephine County,20200325,65591
202004,OR,41069,Wheeler County,20191122,1085
202004,OR,41041,Lincoln County,20200402,59637
202004,PA,42023,Cameron County,20171219,1825
202004,PA,42103,Pike County,20191230,39994
202004,PA,42055,Franklin County,20200309,21194
202004,PA,42075,Lebanon County,20200310,82675
202004,PA,42033,Clearfield County,20200316,29041
202004,PA,42003,Allegheny County,20200323,1114100
202004,PA,42063,Indiana County,20200406,13244
202004,PA,42093,Montour County,20200109,7269
202004,PA,42079,Luzerne County,20200304,95939
202004,PA,42099,Perry County,20200309,32687
202004,PA,42101,Philadelphia County,20200325,1334972
202004,PA,42057,Fulton County,20200214,8704
202004,PA,42113,Sullivan County,20200305,767
202004,PA,42069,Lackawanna County,20200309,114489
202004,PA,42097,Northumberland County,20200320,12145
202004,PA,42115,Susquehanna County,20200310,8307
202004,PA,42019,Butler County,20200313,85575
202004,RI,44003,Kent County,20200326,80255
202004,SC,45049,Hampton County,20200206,8011
202004,SC,45079,Richland County,20200317,378015
202004,SC,45067,Marion County,20191230,17
202004,SC,45087,Union County,20200211,9308
202004,SC,45055,Kershaw County,20200303,65163
202004,SC,45003,Aiken County,20200330,90638
202004,SC,45009,Bamberg County,20191023,11643
202004,SC,45071,Newberry County,20200304,21009
202004,SC,45031,Darlington County,20200403,48236
202004,SC,45085,Sumter County,20200306,40606
202004,SC,45013,Beaufort County,20200320,394115
202004,SC,45051,Horry County,20200323,424694
202004,SD,46105,Perkins County,20121101,1106
202004,SD,46023,Charles Mix County,20170204,8
202004,SD,46065,Hughes County,20180419,4488
202004,SD,46057,Hamlin County,20190802,15
202004,SD,46103,Pennington County,20200408,19304
202004,SD,46063,Harding County,20190604,264
202004,SD,46027,Clay County,20200305,12
202004,SD,46009,Bon Homme County,20171018,1
202004,SD,46099,Minnehaha County,20200318,81479
202004,SD,46083,Lincoln County,20191004,22
202004,TN,47101,Lewis County,20200227,9801
202004,TN,47071,Hardin County,20200302,18680
202004,TN,47091,Johnson County,20200318,8008
202004,TN,47053,Gibson County,20200320,28889
202004,TN,47037,Davidson County,20200324,777894
202004,TN,47093,Knox County,20200327,365205
202004,TN,47021,Cheatham County,20200408,25717
202004,TN,47109,McNairy County,20200218,12131
202004,TN,47181,Wayne County,20200305,7798
202004,TN,47085,Humphreys County,20200320,12855
202004,TN,47057,Grainger County,20200325,11629
202004,TN,47141,Putnam County,20200406,54657
202004,TN,47077,Henderson County,20200303,14585
202004,TN,47139,Polk County,20200317,9997
202004,TN,47171,Unicoi County,20200320,17691
202004,TN,47143,Rhea County,20200326,18387
202004,TN,47179,Washington County,20200331,98087
202004,TN,47147,Robertson County,20200409,54479
202004,TN,47095,Lake County,20200203,3164
202004,TN,47033,Crockett County,20200302,5845
202004,TN,47099,Lawrence County,20200318,27846
202004,TN,47159,Smith County,20200320,13445
202004,TN,47187,Williamson County,20200402,162963
202004,TX,48095,Concho County,20170712,1876
202004,TX,48269,King County,20190403,2
202004,TX,48411,San Saba County,20190731,2455
202004,TX,48081,Coke County,20190824,2330
202004,TX,48097,Cooke County,20191031,29529
202004,TX,48321,Matagorda County,20191126,13445
202004,TX,48447,Throckmorton County,20191223,247
202004,TX,48435,Sutton County,20191231,11
202004,TX,48395,Robertson County,20200205,4391
202004,TX,48373,Polk County,20200306,36985
202004,TX,48227,Howard County,20200311,19187
202004,TX,48213,Henderson County,20200317,82480
202004,TX,48329,Midland County,20200327,113323
202004,TX,48361,Orange County,20200406,29736
202004,TX,48367,Parker County,20200407,107955
202004,TX,48459,Upshur County,20200409,14192
202004,TX,48233,Hutchinson County,20160909,5
202004,TX,48111,Dallam County,20171228,4224
202004,TX,48079,Cochran County,20190731,976
202004,TX,48313,Madison County,20191101,3497
202004,TX,48279,Lamb County,20191204,5017
202004,TX,48171,Gillespie County,20191227,23990
202004,TX,48217,Hill County,20200211,40404
202004,TX,48409,San Patricio County,20200302,36486
202004,TX,48471,Walker County,20200306,14436
202004,TX,48337,Montague County,20200310,17117
202004,TX,48493,Wilson County,20200313,39648
202004,TX,48477,Washington County,20200320,11495
202004,TX,48355,Nueces County,20200330,219267
202004,TX,48479,Webb County,20200403,123688
202004,TX,48389,Reeves County,20170314,2780
202004,TX,48385,Real County,20180915,2141
202004,TX,48047,Brooks County,20190722,717
202004,TX,48197,Hardeman County,20190924,91
202004,TX,48127,Dimmit County,20191114,736
202004,TX,48457,Tyler County,20191227,10048
202004,TX,48219,Hockley County,20191231,12658
202004,TX,48223,Hopkins County,20200206,23848
202004,TX,48265,Kerr County,20200226,18430
202004,TX,48103,Crane County,20200306,993
202004,TX,48291,Liberty County,20200310,58423
202004,TX,48245,Jefferson County,20200316,98808
202004,TX,48485,Wichita County,20200318,60022
202004,TX,48497,Wise County,20200323,46470
202004,TX,48041,Brazos County,20200401,112980
202004,TX,48419,Shelby County,20200407,4267
202004,TX,48101,Cottle County,20080522,18
202004,TX,48195,Hansford County,20170712,1869
202004,TX,48003,Andrews County,20180717,8916
202004,TX,48483,Wheeler County,20190408,2914
202004,TX,48475,Ward County,20190709,23
202004,TX,48069,Castro County,20190815,60
202004,TX,48391,Refugio County,20190828,10195
202004,TX,48487,Wilbarger County,20191202,7318
202004,TX,48241,Jasper County,20191227,4873
202004,TX,48037,Bowie County,20191231,44129
202004,TX,48093,Comanche County,20200203,10926
202004,TX,48135,Ector County,20200219,91226
202004,TX,48259,Kendall County,20200306,29066
202004,TX,48469,Victoria County,20200316,44477
202004,TX,48061,Cameron County,20200327,182011
202004,TX,48113,Dallas County,20200406,1503669
202004,UT,49057,Weber County,20200323,206750
202004,UT,49029,Morgan County,20191212,23
202004,UT,49035,Salt Lake County,20200324,711982
202004,UT,49039,Sanpete County,20190624,243
202004,UT,49027,Millard County,20200327,1499
202004,VA,51007,Amelia County,20180911,701
202004,VA,51125,Nelson County,20200211,9302
202004,VA,51680,Lynchburg city,20200221,78246
202004,VA,51017,Bath County,20200309,938
202004,VA,51159,Richmond County,20200320,567
202004,VA,51009,Amherst County,20200324,16390
202004,VA,51775,Salem city,20200327,15645
202004,VA,51510,Alexandria city,20200403,119305
202004,VA,51520,Bristol city,20200407,14297
202004,VA,51049,Cumberland County,20190515,795
202004,VA,51053,Dinwiddie County,20200109,15949
202004,VA,51685,Manassas Park city,20200218,11354
202004,VA,51127,New Kent County,20200310,13681
202004,VA,51119,Middlesex County,20200316,9751
202004,VA,51173,Smyth County,20200320,5213
202004,VA,51650,Hampton city,20200331,118500
202004,VA,51530,Buena Vista city,20181017,1839
202004,VA,51011,Appomattox County,20200207,8239
202004,VA,51103,Lancaster County,20200306,7893
202004,VA,51089,Henry County,20200313,3821
202004,VA,51109,Louisa County,20200320,10393
202004,VA,51735,Poquoson city,20200330,3857
202004,VA,51161,Roanoke County,20200406,79827
202004,VA,51183,Sussex County,20190607,437
202004,VA,51145,Powhatan County,20191105,15668
202004,VA,51031,Campbell County,20200309,30670
202004,VA,51840,Winchester city,20200312,13776
202004,VA,51111,Lunenburg County,20200317,3293
202004,VA,51075,Goochland County,20200319,13040
202004,VA,51015,Augusta County,20200327,31552
202004,VA,51810,Virginia Beach city,20200403,254058
202004,VT,50013,Grand Isle County,20200331,2204
202004,VT,50015,Lamoille County,20200402,6439
202004,VT,50021,Rutland County,20200330,19905
202004,VT,50005,Caledonia County,20200331,4795
202004,VT,50027,Windsor County,20200402,14985
202004,WA,53001,Adams County,20200306,6650
202004,WA,53061,Snohomish County,20200410,943428
202004,WA,53017,Douglas County,20200313,28584
202004,WA,53005,Benton County,20200327,103031
202004,WA,53057,Skagit County,20200410,93828
202004,WA,53043,Lincoln County,20190502,4
202004,WA,53065,Stevens County,20200226,30117
202004,WA,53059,Skamania County,20200312,7629
202004,WA,53067,Thurston County,20200406,232657
202004,WA,53023,Garfield County,20200311,4
202004,WI,55111,Sauk County,20200227,30825
202004,WI,55121,Trempealeau County,20200317,16242
202004,WI,55027,Dodge County,20200327,49436
202004,WI,55109,St. Croix County,20200410,53555
202004,WI,55125,Vilas County,20200228,21624
202004,WI,55051,Iron County,20200320,3474
202004,WI,55099,Price County,20200327,4448
202004,WI,55137,Waushara County,20200408,17738
202004,WI,55078,Menominee County,20180228,1312
202004,WI,55043,Grant County,20191231,17773
202004,WI,55089,Ozaukee County,20200313,37302
202004,WI,55115,Shawano County,20200323,13799
202004,WI,55095,Polk County,20200331,23230
202004,WI,55025,Dane County,20200410,244015
202004,WI,55083,Oconto County,20191227,24621
202004,WI,55117,Sheboygan County,20200312,53158
202004,WI,55001,Adams County,20200319,21371
202004,WI,55063,La Crosse County,20200331,42364
202004,WV,54093,Tucker County,20190711,234
202004,WV,54077,Preston County,20200306,7968
202004,WV,54037,Jefferson County,20200317,27349
202004,WV,54069,Ohio County,20200330,11539
202004,WV,54083,Randolph County,20170504,1895
202004,WV,54059,Mingo County,20190731,171
202004,WV,54065,Morgan County,20200316,3495
202004,WV,54021,Gilmer County,20200117,268
202004,WV,54087,Roane County,20200330,411
202004,WV,54047,McDowell County,20030522,105
202004,WV,54015,Clay County,20140129,123
202004,WV,54055,Mercer County,20160000,7605
202004,WV,54039,Kanawha County,20190513,85354
202004,WY,56007,Carbon County,20200228,4768
202004,WY,56015,Goshen County,20190517,556
202004,WY,56035,Sublette County,20200206,1487
202004,WY,56033,Sheridan County,20190415,9193
202004,WY,56001,Albany County,20200306,10060
202004,MT,30069,Petroleum County,20190701,360
202004,MT,30055,McCone County,20190812,1085
202004,MT,30029,Flathead County,20200318,93488
202004,MT,30107,Wheatland County,20180803,841
202004,MT,30081,Ravalli County,20200214,37987
202004,MT,30063,Missoula County,20200313,77808
202004,NC,37131,Northampton County,20200124,3499
202004,NC,37187,Washington County,20200309,1738
202004,NC,37059,Davie County,20200313,39422
202004,NC,37023,Burke County,20200318,63417
202004,NC,37191,Wayne County,20200326,32336
202004,NC,37037,Chatham County,20200331,40521
202004,NC,37119,Mecklenburg County,20200408,1291592
202004,NC,37151,Randolph County,20200309,113581
202004,NC,37005,Alleghany County,20200316,11158
202004,NC,37171,Surry County,20200323,44449
202004,NC,37049,Craven County,20200331,87412
202004,NC,37097,Iredell County,20200409,201138
202004,NC,37137,Pamlico County,20200214,9255
202004,NC,37189,Watauga County,20200310,28495
202004,NC,37077,Granville County,20200316,38351
202004,NC,37019,Brunswick County,20200323,178119
202004,NC,37129,New Hanover County,20200331,231889
202004,NC,37085,Harnett County,20200408,82389
202004,NC,37055,Dare County,20200227,55499
202004,NC,37199,Yancey County,20200302,4869
202004,NC,37075,Graham County,20200305,7540
202004,NC,37145,Person County,20200306,22021
202004,NC,37109,Lincoln County,20200312,49322
202004,NC,37087,Haywood County,20200319,53426
202004,NC,37115,Madison County,20200403,7313
202004,ND,38041,Hettinger County,20180603,19
202004,ND,38055,McLean County,20190625,2112
202004,ND,38093,Stutsman County,20191217,2290
202004,ND,38101,Ward County,20200325,39312
202004,ND,38003,Barnes County,20190307,592
202004,ND,38089,Stark County,20191231,16249
202004,ND,38083,Sheridan County,20181025,19
202004,ND,38099,Walsh County,20191112,221
202004,ND,38079,Rolette County,20190219,58
202004,ND,38017,Cass County,20200327,108044
202004,NE,31005,Arthur County,20170921,6
202004,NE,31085,Hayes County,20180806,100
202004,NE,31057,Dundy County,20180920,1132
202004,NE,31165,Sioux County,20190805,227
202004,NE,31037,Colfax County,20200302,1467
202004,NE,31001,Adams County,20200317,15969
202004,NE,31049,Deuel County,20180529,757
202004,NE,31169,Thayer County,20180801,2674
202004,NE,31097,Johnson County,20180927,2264
202004,NE,31035,Clay County,20190925,3251
202004,NE,31021,Burt County,20200210,4246
202004,NE,31119,Madison County,20200306,18363
202004,NE,31019,Buffalo County,20200320,14776
202004,NE,31123,Morrill County,20170804,1559
202004,NE,31011,Boone County,20180813,2431
202004,NE,31147,Richardson County,20190405,4112
202004,NE,31039,Cuming County,20200302,1956
202004,NE,31025,Cass County,20200331,10427
202004,NE,31163,Sherman County,20180511,1655
202004,NE,31095,Jefferson County,20180806,3887
202004,NE,31107,Knox County,20191029,3692
202004,NE,31185,York County,20200114,7546
202004,NE,31137,Phelps County,20200227,4389
202004,NH,33013,Merrimack County,20200306,54554
202004,NJ,34017,Hudson County,20200211,254337
202004,NJ,34015,Gloucester County,20200213,212153
202004,NJ,34021,Mercer County,20200319,249076
202004,NJ,34009,Cape May County,20200221,174061
202004,NJ,34027,Morris County,20200310,337566
202004,NJ,34005,Burlington County,20200316,338693
202004,NM,35051,Sierra County,20191227,2840
202004,NM,35061,Valencia County,20200306,42300
202004,NM,35031,McKinley County,20191231,36
202004,NM,35005,Chaves County,20200227,35005
202004,NM,35053,Socorro County,20190725,75
202004,NM,35045,San Juan County,20200106,748
202004,NV,32029,Storey County,20200219,5169
202004,NV,32510,Carson City,20200323,32816
202004,NV,32013,Humboldt County,20191231,9342
202004,NV,32021,Mineral County,20190723,2207
202004,NY,36101,Steuben County,20191211,48898
202004,NY,36093,Schenectady County,20200304,74204
202004,NY,36113,Warren County,20200310,39985
202004,NY,36079,Putnam County,20200325,67502
202004,NY,36009,Cattaraugus County,20200115,36460
202004,NY,36099,Seneca County,20200310,11841
202004,NY,36007,Broome County,20200316,88041
202004,NY,36121,Wyoming County,20200305,17940
202004,NY,36097,Schuyler County,20200306,9811
202004,NY,36065,Oneida County,20200312,94825
202004,NY,36013,Chautauqua County,20200324,71315
202004,NY,36001,Albany County,20200121,98943
202004,NY,36115,Washington County,20200310,29524
202004,NY,36055,Monroe County,20200317,331517
202004,NY,36059,Nassau County,20200401,729982
202004,OH,39053,Gallia County,20190613,18585
202004,TN,47163,Sullivan County,20200331,110949
202004,TN,47045,Dyer County,20200225,25606
202004,TN,47125,Montgomery County,20200312,133199
202004,TN,47153,Sequatchie County,20200320,11140
202004,TN,47111,Macon County,20200331,16595
202004,TN,47097,Lauderdale County,20200227,11549
202004,TN,47069,Hardeman County,20200302,12752
202004,TN,47115,Marion County,20200316,16306
202004,TN,47051,Franklin County,20200320,27446
202004,TN,47151,Scott County,20200323,5901
202004,TN,47135,Perry County,20200325,4775
202004,TN,47003,Bedford County,20200407,30193
202004,TN,47157,Shelby County,20200410,771305
202004,TX,48077,Clay County,20170106,4
202004,TX,48243,Jeff Davis County,20180823,1281
202004,TX,48393,Roberts County,20190626,7
202004,TX,48353,Nolan County,20190830,11384
202004,TX,48075,Childress County,20191029,70
202004,TX,48107,Crosby County,20191217,2942
202004,TX,48199,Hardin County,20191231,21222
202004,TX,48451,Tom Green County,20200124,80876
202004,TX,48349,Navarro County,20200225,46918
202004,TX,48009,Archer County,20200304,4023
202004,TX,48343,Morris County,20200309,11196
202004,TX,48407,San Jacinto County,20200313,23185
202004,TX,48323,Maverick County,20200318,20992
202004,TX,48465,Val Verde County,20200323,24166
202004,TX,48453,Travis County,20200331,893080
202004,TX,48215,Hidalgo County,20200407,393347
202004,TX,48033,Borden County,20130528,16
202004,TX,48371,Pecos County,20171227,8326
202004,TX,48507,Zavala County,20190730,1115
202004,TX,48131,Duval County,20191010,2287
202004,TX,48399,Runnels County,20191203,3638
202004,TX,48051,Burleson County,20191227,11502
202004,TX,48363,Palo Pinto County,20191231,26497
202004,TX,48001,Anderson County,20200228,24687
202004,TX,48099,Coryell County,20200305,28308
202004,TX,48239,Jackson County,20200309,10239
202004,TX,48403,Sabine County,20200313,1818
